id,name,lat,lon,verdict,reason
overture:Casa da Praia:-23.01438:-43.30580,Casa da Praia,-23.014375686645508,-43.30580139160156,REJECT,personal home nickname (beach house)
overture:Casa da Sofia:-22.88404:-43.28834,Casa da Sofia,-22.884042739868164,-43.2883415222168,REJECT,personal home nickname
overture:Casa da Tia Paulinha:-22.93050:-43.34124,Casa da Tia Paulinha,-22.930503845214844,-43.34123611450195,REJECT,personal home nickname
overture:Casa da Vovó Alzira:-22.92903:-43.56045,Casa da Vovó Alzira,-22.929033279418945,-43.56045150756836,REJECT,personal home nickname (rubric example)
overture:Casa da sereia:-22.86896:-43.45393,Casa da sereia,-22.868959426879883,-43.45392990112305,REJECT,personal/generic home nickname
overture:Casa da tia:-22.78449:-43.42786,Casa da tia,-22.78448867797852,-43.4278564453125,REJECT,personal home nickname (rubric example)
overture:Casa da tia juju:-22.96855:-43.18642,Casa da tia juju,-22.96854782104492,-43.18642425537109,REJECT,personal home nickname
overture:Casa do Claudio Cyrillo:-22.97930:-43.21933,Casa do Claudio Cyrillo,-22.97929573059082,-43.219329833984375,REJECT,personal name house
overture:Casa do Jorge miguel:-22.89543:-43.71507,Casa do Jorge miguel,-22.89543342590332,-43.71506881713867,REJECT,personal name house
overture:Casa do Juanzin:-22.81632:-43.37756,Casa do Juanzin,-22.816320419311523,-43.37755584716797,REJECT,personal name house
overture:Casa do Mozão:-22.82856:-43.40987,Casa do Mozão,-22.828563690185547,-43.40987396240234,REJECT,personal home nickname (rubric example)
overture:Casa do Oleiro:-22.76213:-43.42940,Casa do Oleiro,-22.762134552001957,-43.42940139770508,UNCERTAIN,"possible historic rural pottery-house site, unclear"
overture:Casa do Rio:-22.82789:-43.32288,Casa do Rio,-22.82788848876953,-43.322879791259766,REJECT,generic home/business name
overture:Casa do Xandro:-22.97261:-43.59063,Casa do Xandro,-22.97261047363281,-43.59062576293945,REJECT,personal name house
overture:Casa do meu tio:-22.84640:-43.33947,Casa do meu tio,-22.84640312194824,-43.339473724365234,REJECT,personal home nickname
overture:Casa dos pais:-23.00134:-43.34159,Casa dos pais,-23.0013427734375,-43.341590881347656,REJECT,personal home nickname
overture:Casa mãe:-22.91386:-43.27209,Casa mãe,-22.91386032104492,-43.272090911865234,REJECT,personal home nickname
overture:Casa silvestre:-22.86907:-43.54745,Casa silvestre,-22.86907386779785,-43.54745101928711,REJECT,generic/personal home nickname
overture:Casaredo:-22.92909:-43.37737,Casaredo,-22.92909049987793,-43.37737274169922,REJECT,"unclear single word, likely personal"
overture:Casas Bahia:-22.97798:-43.33824,Casas Bahia,-22.97798156738281,-43.33823776245117,REJECT,"national furniture retail chain, business"
overture:Cass:-22.90005:-43.10279,Cass,-22.900054931640625,-43.10279083251953,REJECT,bare fragment word
overture:Castel Sant'Angelo:-22.95371:-43.18839,Castel Sant'Angelo,-22.95370864868164,-43.18838882446289,REJECT,aspirational foreign condo/building name
overture:Castelo Do Rei:-22.98975:-43.24994,Castelo Do Rei,-22.9897518157959,-43.24993896484375,REJECT,likely themed party venue business
overture:Castelo da Família Real de Portunha:-22.96612:-43.18797,Castelo da Família Real de Portunha,-22.966121673583984,-43.187965393066406,REJECT,whimsical/joke personal name
overture:Catete Palace:-22.92588:-43.17620,Catete Palace,-22.925878524780277,-43.17620086669922,KEEP,famous historical palace (Palácio do Catete)
overture:Caxias:-23.00982:-43.35794,Caxias,-23.00982093811035,-43.35793685913086,REJECT,"bare place/city name, administrative"
overture:Ccju:-22.94747:-43.33687,Ccju,-22.947471618652344,-43.33686828613281,REJECT,"unclear acronym, likely business"
overture:Cdm Vivendas da Baroneza:-22.78431:-43.42743,Cdm Vivendas da Baroneza,-22.784311294555664,-43.427433013916016,REJECT,residential development branding
overture:Cena Carioca:-22.91087:-43.17612,Cena Carioca,-22.910865783691406,-43.176116943359375,REJECT,business/venue-style name
overture:Central Park Riviera 1:-22.76640:-43.27959,Central Park Riviera 1,-22.766403198242188,-43.27959442138672,REJECT,residential development branding (rubric example)
overture:Centro Empresarial Leonardo da Vinci:-22.92082:-43.21820,Centro Empresarial Leonardo da Vinci,-22.920822143554688,-43.21820068359375,REJECT,business/office center
overture:Centro de Tradições Nordestinas Luiz Gonzaga:-22.89746:-43.22038,Centro de Tradições Nordestinas Luiz Gonzaga,-22.897462844848636,-43.22037506103516,KEEP,genuine cultural institution
overture:Cenário Laranjeiras:-22.93171:-43.18660,Cenário Laranjeiras,-22.93170738220215,-43.18659973144531,REJECT,likely studio/business name
overture:Chalé do Alto:-22.96402:-43.27631,Chalé do Alto,-22.96402359008789,-43.27631378173828,UNCERTAIN,"possible historic chalet/cottage, unclear"
overture:Chalé do Sal:-22.93050:-43.18996,Chalé do Sal,-22.930503845214844,-43.1899642944336,UNCERTAIN,"possible historic chalet, unclear"
overture:Charme de Copa:-22.96341:-43.17476,Charme de Copa,-22.96340560913086,-43.17475891113281,REJECT,business (salon/shop) name
overture:Chateau de Cheverny:-22.96524:-43.19186,Chateau de Cheverny,-22.965242385864254,-43.19186401367188,REJECT,aspirational foreign condo/building name
overture:Chatuba Penha RJ:-22.84588:-43.29274,Chatuba Penha RJ,-22.84588432312012,-43.2927360534668,REJECT,neighborhood name with RJ address suffix
overture:Choice:-23.02197:-43.49063,Choice,-23.021974563598636,-43.49062728881836,REJECT,"bare generic word, likely business"
overture:Chácara Froes:-22.91351:-43.10960,Chácara Froes,-22.91351318359375,-43.10960006713867,UNCERTAIN,"possible historic estate, unclear"
overture:Chácara da Freguesia:-22.94434:-43.33445,Chácara da Freguesia,-22.944339752197266,-43.33444595336914,UNCERTAIN,"possible historic estate, unclear"
overture:Chácara do Abaeté:-22.90250:-43.11543,Chácara do Abaeté,-22.902502059936523,-43.11543273925781,UNCERTAIN,"possible historic estate, unclear"
overture:Chácara do Itaguaí:-22.89673:-43.10253,Chácara do Itaguaí,-22.896732330322266,-43.10253143310547,UNCERTAIN,"possible historic estate, unclear"
overture:Cidade Alta:-22.81957:-43.29438,Cidade Alta,-22.81957054138184,-43.29438400268555,REJECT,generic neighborhood name
overture:Cidade Jardim:-22.98859:-43.36515,Cidade Jardim,-22.98859024047852,-43.36514663696289,REJECT,residential development branding
overture:Cidade Jardim - Barra:-23.01427:-43.52639,Cidade Jardim - Barra,-23.014270782470703,-43.52638626098633,REJECT,residential development branding
overture:Cidade Jardim Barra da Tijuca:-22.96624:-43.38500,Cidade Jardim Barra da Tijuca,-22.966243743896484,-43.3849983215332,REJECT,residential development branding
overture:Cidade Universitária da UFRJ:-22.85306:-43.22583,Cidade Universitária da UFRJ,-22.85305595397949,-43.225833892822266,KEEP,notable university campus site
overture:Cimento Lins:-22.77457:-43.41014,Cimento Lins,-22.77457427978516,-43.4101448059082,REJECT,business (cement company)
overture:Claris Casa & Clube:-23.01392:-43.44058,Claris Casa & Clube,-23.013916015625,-43.44058227539063,UNCERTAIN,"unmatched in classification pass, defaulted prudently"
overture:Claudia:-22.97206:-43.19001,Claudia,-22.972055435180664,-43.19000625610352,REJECT,bare personal name
overture:Climao:-22.96570:-43.21923,Climao,-22.965700149536133,-43.21923065185547,REJECT,"unclear word, likely business"
overture:Clube Militar:-22.95633:-43.16476,Clube Militar,-22.95632553100586,-43.16476058959961,KEEP,notable historic social/military club
overture:Clube Naval:-22.90818:-43.17667,Clube Naval,-22.908180236816406,-43.17667388916016,KEEP,notable historic naval club
overture:Clube dos marambaias:-23.05920:-43.56100,Clube dos marambaias,-23.059200286865234,-43.56100463867188,UNCERTAIN,"generic local club, unclear significance"
overture:Coabe:-22.85675:-43.25425,Coabe,-22.85675048828125,-43.25425338745117,REJECT,"unclear acronym, likely administrative"
overture:Cocobongo:-22.87164:-43.34322,Cocobongo,-22.871644973754883,-43.34321975708008,REJECT,business (bar/club) sounding name
overture:Cocotá - Ilha Do Governador:-22.80269:-43.18229,Cocotá - Ilha Do Governador,-22.80268859863281,-43.18228530883789,KEEP,distinct named locale/beach area on Ilha do Governador
overture:Cohab De Bonsucesso:-22.85644:-43.25363,Cohab De Bonsucesso,-22.8564395904541,-43.25362777709961,REJECT,public housing complex (rubric example)
overture:Cohab Jacarezinho:-22.88614:-43.25307,Cohab Jacarezinho,-22.886138916015625,-43.253074645996094,REJECT,public housing complex
overture:Colinas Do Itanhangá:-22.97984:-43.32510,Colinas Do Itanhangá,-22.97984313964844,-43.325103759765625,REJECT,residential development branding
overture:Colinas de Campo Grande:-22.88904:-43.52929,Colinas de Campo Grande,-22.889039993286133,-43.52928924560547,REJECT,residential development branding
overture:Colinas do Retiro:-22.86567:-43.47866,Colinas do Retiro,-22.865671157836918,-43.47866439819336,REJECT,residential development branding
overture:Colonia de Férias RJ:-22.95808:-43.35148,Colonia de Férias RJ,-22.95808219909668,-43.35148239135742,REJECT,generic vacation facility with RJ suffix
overture:Colors:-22.94096:-43.33461,Colors,-22.94095993041992,-43.33461380004883,REJECT,"bare generic word, likely business"
overture:Colégio Estadual Barão de Tefé:-22.76438:-43.68590,Colégio Estadual Barão de Tefé,-22.764375686645508,-43.68589782714844,REJECT,"functioning public school, not a landmark site"
overture:Comari - Campo Grande - Rj:-22.91659:-43.55433,Comari - Campo Grande - Rj,-22.91658973693848,-43.5543327331543,REJECT,business name with RJ address suffix
overture:Comdomínio Colinas Do Magarça:-22.94177:-43.58716,Comdomínio Colinas Do Magarça,-22.9417724609375,-43.587162017822266,REJECT,condo development
overture:Comendador Siqueira:-22.92815:-43.34779,Comendador Siqueira,-22.928150177001957,-43.34779357910156,REJECT,"street/person name, not a distinct site"
overture:Companhia Siderúrgica do Atlântico:-22.89893:-43.73333,Companhia Siderúrgica do Atlântico,-22.898929595947266,-43.73333358764648,REJECT,"steel company, business"
overture:Completo Piedade:-22.89056:-43.31161,Completo Piedade,-22.89055824279785,-43.31160736083984,REJECT,likely gym/fitness business
overture:Complexo  ZP:-22.85061:-43.28405,Complexo  ZP,-22.85061454772949,-43.28404998779297,REJECT,unclear favela/administrative cluster name
overture:Complexo Da Barreira.:-22.90882:-43.58689,Complexo Da Barreira.,-22.908824920654297,-43.58688735961914,REJECT,favela/administrative cluster name
overture:Complexo Das Casinha:-22.79608:-43.42146,Complexo Das Casinha,-22.79607582092285,-43.42145919799805,REJECT,favela/administrative cluster name
overture:Complexo Do LINS:-22.91255:-43.27568,Complexo Do LINS,-22.91255187988281,-43.27568054199219,REJECT,favela/administrative cluster name
overture:Complexo da João Teles:-22.78860:-43.17934,Complexo da João Teles,-22.78860282897949,-43.17933654785156,REJECT,favela/administrative cluster name
overture:Complexo da Penha:-22.84652:-43.28972,Complexo da Penha,-22.846515655517575,-43.28971862792969,REJECT,"favela area name, not a specific landmark building"
overture:Complexo da R.D:-22.80497:-43.40591,Complexo da R.D,-22.804969787597656,-43.40591049194336,REJECT,"unclear abbreviation, administrative"
"overture:Complexo do Alemão, Rio de Janeiro:-22.86056:-43.27361","Complexo do Alemão, Rio de Janeiro",-22.86055564880371,-43.27361297607422,REJECT,"favela area name with city suffix, not a specific building"
overture:Complexo do chapadao:-22.81896:-43.37537,Complexo do chapadao,-22.818960189819336,-43.3753662109375,REJECT,favela/administrative cluster name
overture:Comunidade do Jacarezinho-RJ:-22.94476:-43.34285,Comunidade do Jacarezinho-RJ,-22.94476318359375,-43.34285354614258,REJECT,community name with RJ suffix
overture:Comunidade saibreira:-22.88351:-43.48014,Comunidade saibreira,-22.883514404296875,-43.48014450073242,REJECT,generic community name
overture:Conceito California:-22.76114:-43.42575,Conceito California,-22.761140823364254,-43.42575073242188,REJECT,aspirational condo/business branding
overture:Conceição 179:-22.89978:-43.18456,Conceição 179,-22.8997802734375,-43.1845588684082,REJECT,"street name plus number, address-like"
overture:Concetto Nero:-23.00900:-43.47333,Concetto Nero,-23.009002685546875,-43.473331451416016,REJECT,aspirational foreign condo branding
overture:Cond Bosque da Freguesia:-22.95310:-43.34723,Cond Bosque da Freguesia,-22.95310401916504,-43.34722518920898,REJECT,condo development
overture:Cond Clube Vida Boa I e II:-22.94295:-43.58324,Cond Clube Vida Boa I e II,-22.94295310974121,-43.5832405090332,REJECT,condo development
overture:Cond Grand Village:-22.97069:-43.38974,Cond Grand Village,-22.97069358825684,-43.38974380493164,REJECT,condo development
overture:Cond Solar do grajaú:-22.91942:-43.25675,Cond Solar do grajaú,-22.919422149658203,-43.25674819946289,REJECT,condo development
overture:Cond vila Heloisa 1220:-22.95621:-43.34684,Cond vila Heloisa 1220,-22.956205368041992,-43.34683609008789,REJECT,condo development
overture:Cond. Crystal Lake:-23.01311:-43.43436,Cond. Crystal Lake,-23.01310920715332,-43.434356689453125,REJECT,condo development
overture:Cond. Gávea Garden:-22.97764:-43.22989,Cond. Gávea Garden,-22.977638244628903,-43.22989273071289,REJECT,condo development
overture:Cond. Laura Garcia:-22.92419:-43.24971,Cond. Laura Garcia,-22.924190521240234,-43.24970626831055,REJECT,condo development
overture:Cond. Pq. Encantado:-22.89594:-43.30810,Cond. Pq. Encantado,-22.895938873291016,-43.308101654052734,REJECT,condo development
overture:Cond. Prainha da Ilha:-22.82385:-43.16786,Cond. Prainha da Ilha,-22.8238468170166,-43.16786193847656,REJECT,condo development
overture:Cond. Solaris da Torre:-22.92293:-43.25262,Cond. Solaris da Torre,-22.92292594909668,-43.25261688232422,REJECT,condo development
overture:Cond. Sulacap Green:-22.89173:-43.39825,Cond. Sulacap Green,-22.891733169555664,-43.39824676513672,REJECT,condo development
overture:Cond. Varandas do Méier:-22.89849:-43.28897,Cond. Varandas do Méier,-22.89848518371582,-43.28897476196289,REJECT,condo development
overture:Cond. Village Bouganvilles:-22.90548:-43.56614,Cond. Village Bouganvilles,-22.90548324584961,-43.566139221191406,REJECT,condo development
overture:Cond. Village do Tingui:-22.88376:-43.56650,Cond. Village do Tingui,-22.883764266967773,-43.56650161743164,REJECT,condo development
overture:Cond. vale dos bem te vis:-22.95287:-43.34288,Cond. vale dos bem te vis,-22.952869415283203,-43.3428840637207,REJECT,condo development
overture:Cond.Vale Das Palmeiras:-22.86421:-43.55933,Cond.Vale Das Palmeiras,-22.86421012878418,-43.55933380126953,REJECT,condo development
overture:Condado Luz do Sol II:-22.92546:-43.37565,Condado Luz do Sol II,-22.92546272277832,-43.37564849853516,REJECT,condo development
overture:Condado de Palmares:-22.91723:-43.22088,Condado de Palmares,-22.917234420776367,-43.22087860107422,REJECT,condo development (aspirational name)
overture:Conde das Palmeiras:-22.90158:-43.25104,Conde das Palmeiras,-22.90158462524414,-43.25103759765625,REJECT,condo development
overture:Conde de Cascais:-22.98731:-43.22670,Conde de Cascais,-22.987314224243164,-43.2266960144043,REJECT,aspirational condo branding
overture:Condo All Blue:-22.84932:-43.31925,Condo All Blue,-22.849315643310547,-43.31924819946289,REJECT,condo development
overture:Condo Aluizio de Azevedo:-22.93344:-43.18710,Condo Aluizio de Azevedo,-22.93343544006348,-43.187103271484375,REJECT,condo development
overture:Condo Bella Vitta Jacarepagua:-22.94180:-43.36747,Condo Bella Vitta Jacarepagua,-22.941804885864254,-43.36747360229492,REJECT,condo development
overture:Condo Belle Ville:-22.89277:-43.39638,Condo Belle Ville,-22.89277458190918,-43.39637756347656,REJECT,condo development (rubric example)
overture:Condo Blue One:-23.00243:-43.42516,Condo Blue One,-23.00243377685547,-43.42515563964844,REJECT,condo development
overture:Condo Cove Park:-22.88462:-43.11957,Condo Cove Park,-22.88462448120117,-43.119571685791016,REJECT,condo development
overture:Condo Darcy Vargas:-22.85164:-43.25013,Condo Darcy Vargas,-22.851638793945312,-43.2501335144043,REJECT,condo development
overture:Condo Eldorado Green:-22.93094:-43.34769,Condo Eldorado Green,-22.93093681335449,-43.347694396972656,REJECT,condo development
overture:Condo Gardens London:-22.92819:-43.33831,Condo Gardens London,-22.92818832397461,-43.33831405639648,REJECT,condo development
overture:Condo Grove Mirataia:-22.93626:-43.36266,Condo Grove Mirataia,-22.936260223388672,-43.36266326904297,REJECT,condo development
overture:Condo Horacio Camargo:-22.92470:-43.52794,Condo Horacio Camargo,-22.924701690673828,-43.52793502807617,REJECT,condo development
