id,name,lat,lon,category,scope,reason
overture:Espaço Cultural Trem do Corcovado:-22.93989:-43.20326,Espaço Cultural Trem do Corcovado,-22.939891815185547,-43.2032585144043,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Forte Duque de Caxias:-22.96197:-43.16481,Forte Duque de Caxias,-22.961973190307617,-43.1648063659668,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Forte de Copacabana Rio de Janiero:-22.98367:-43.21163,Forte de Copacabana Rio de Janiero,-22.983673095703125,-43.211631774902344,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Historico da espanha:-22.90984:-43.17579,Historico da espanha,-22.909835815429688,-43.175785064697266,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Igreja Nossa Senhora do Rosário e São Benedito dos Homens Pretos - RJ:-22.89030:-43.23451,Igreja Nossa Senhora do Rosário e São Benedito dos Homens Pretos - RJ,-22.890295028686523,-43.23451232910156,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Instituto Histórico e Geográfico Brasileiro:-22.91463:-43.17657,Instituto Histórico e Geográfico Brasileiro,-22.914628982543945,-43.176570892333984,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Instituto de Pesquisa e Memória Pretos Novos (IPN):-22.89598:-43.19291,Instituto de Pesquisa e Memória Pretos Novos (IPN),-22.89597511291504,-43.192909240722656,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Jardim Histórico do Museu da República:-22.87331:-43.31144,Jardim Histórico do Museu da República,-22.873306274414062,-43.31143569946289,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:MUHCAB Museu da História e da Cultura Afro-Brasileira:-22.89623:-43.19428,MUHCAB Museu da História e da Cultura Afro-Brasileira,-22.89622688293457,-43.19428253173828,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Marechal Rondon:-22.85867:-43.38824,Marechal Rondon,-22.858673095703125,-43.38823699951172,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Mast:-22.89592:-43.22304,Mast,-22.895915985107422,-43.22304153442383,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Memorial Bernardo Monteverde:-22.91124:-43.17794,Memorial Bernardo Monteverde,-22.911237716674805,-43.17793655395508,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Memorial da Humanidade Ipharj:-22.81941:-43.39516,Memorial da Humanidade Ipharj,-22.81941032409668,-43.39516067504883,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Military Museum Conde de Linhares:-22.90490:-43.21927,Military Museum Conde de Linhares,-22.904897689819336,-43.21927261352539,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu Aeroterrestre:-22.85926:-43.38924,Museu Aeroterrestre,-22.859264373779297,-43.38923645019531,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu Arqueológico e Histórico de Lima:-23.02842:-43.47789,Museu Arqueológico e Histórico de Lima,-23.028419494628906,-43.47789001464844,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu Cidade Olímpica:-22.89457:-43.29445,Museu Cidade Olímpica,-22.894573211669922,-43.29444885253906,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu Do Passo Imperial:-22.83699:-43.28207,Museu Do Passo Imperial,-22.836990356445312,-43.282073974609375,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu Histórico Nacional:-22.90583:-43.16966,Museu Histórico Nacional,-22.905832290649414,-43.16965866088867,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu Histórico da Cidade RJ:-22.89843:-43.34912,Museu Histórico da Cidade RJ,-22.898433685302734,-43.34912109375,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu Histórico da Cidade do Rio de Janeiro (MHCRJ):-22.98046:-43.24163,Museu Histórico da Cidade do Rio de Janeiro (MHCRJ),-22.98046112060547,-43.24163055419922,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu Histórico da Cidade do Rio de Janeiro - Gávea:-22.97869:-43.24475,Museu Histórico da Cidade do Rio de Janeiro - Gávea,-22.97868537902832,-43.244747161865234,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu Histórico do Exército:-22.98578:-43.18667,Museu Histórico do Exército,-22.98578453063965,-43.186668395996094,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu Histórico e Diplomático:-22.90347:-43.18834,Museu Histórico e Diplomático,-22.90346908569336,-43.18833541870117,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu Mac Ibirapuera- São Paulo:-22.92437:-43.25622,Museu Mac Ibirapuera- São Paulo,-22.924373626708984,-43.256221771240234,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu Mar Praça Mauá:-22.99924:-43.24754,Museu Mar Praça Mauá,-22.999235153198242,-43.247535705566406,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu da Imigracao da Ilha das Flores:-22.84513:-43.10106,Museu da Imigracao da Ilha das Flores,-22.845125198364258,-43.10105895996094,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu da Justiça de Niterói:-22.89402:-43.11775,Museu da Justiça de Niterói,-22.894020080566406,-43.11774826049805,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu da República (Palácio do Catete):-22.92587:-43.17621,Museu da República (Palácio do Catete),-22.925872802734375,-43.17620849609375,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu de Cera:-22.89328:-43.19242,Museu de Cera,-22.893280029296875,-43.192420959472656,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu de Folclore Edison Carneiro:-22.93129:-43.17467,Museu de Folclore Edison Carneiro,-22.931289672851562,-43.1746711730957,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu de História dos Bombeiros:-22.90880:-43.18766,Museu de História dos Bombeiros,-22.908803939819336,-43.18765640258789,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu de Sitio Arqueologico da Antiga Se:-22.90390:-43.17582,Museu de Sitio Arqueologico da Antiga Se,-22.903898239135742,-43.17581558227539,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu do Corpo de Bombeiros:-22.90927:-43.18697,Museu do Corpo de Bombeiros,-22.909271240234375,-43.18696975708008,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu do Corpo de Fuzileiros Navais:-22.89268:-43.60121,Museu do Corpo de Fuzileiros Navais,-22.892683029174805,-43.6012077331543,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu do Cárcere:-23.02817:-43.46785,Museu do Cárcere,-23.02817153930664,-43.46785354614258,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu do Horto:-22.96727:-43.22858,Museu do Horto,-22.967267990112305,-43.22857666015625,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu do Negro:-22.90431:-43.18052,Museu do Negro,-22.90431022644043,-43.18052291870117,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu do Primeiro Reinado:-22.90461:-43.21698,Museu do Primeiro Reinado,-22.90460968017578,-43.216976165771484,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu do Trem:-22.89525:-43.29181,Museu do Trem,-22.895246505737305,-43.291805267333984,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu do Índio:-22.95186:-43.19106,Museu do Índio,-22.95186424255371,-43.191062927246094,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu e Centro Cultural da Casa da Moeda do Brasil:-22.90767:-43.18674,Museu e Centro Cultural da Casa da Moeda do Brasil,-22.90767478942871,-43.186737060546875,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Palácio das Águias - Museu da República:-22.93322:-43.17540,Palácio das Águias - Museu da República,-22.93321990966797,-43.1754035949707,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Palácio do Catete:-22.92589:-43.17620,Palácio do Catete,-22.925893783569336,-43.17620086669922,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Sala Histórica do HCA:-22.91820:-43.21218,Sala Histórica do HCA,-22.918197631835938,-43.212181091308594,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Submarino-Museu Riachuelo S-22:-22.90047:-43.17464,Submarino-Museu Riachuelo S-22,-22.900468826293945,-43.174644470214844,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Sítio Arqueológico Casa dos Pilões:-22.96798:-43.22710,Sítio Arqueológico Casa dos Pilões,-22.967981338500977,-43.22710037231445,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Turismo Cultural no Bairro Imperial de São Cristóvão:-22.90526:-43.22335,Turismo Cultural no Bairro Imperial de São Cristóvão,-22.905258178710938,-43.223350524902344,history_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Casa Roberto Marinho:-22.94003:-43.20423,Casa Roberto Marinho,-22.940027236938477,-43.204227447509766,modern_art_museum,CULTURAL,"trusted category, sample-audited clean"
overture:E-Museu Inclusivo Tocando em Você:-22.92678:-43.23027,E-Museu Inclusivo Tocando em Você,-22.926780700683594,-43.23027038574219,modern_art_museum,CULTURAL,"trusted category, sample-audited clean"
overture:MAC Niterói - Museu de Arte Contemporânea de Niterói:-22.90788:-43.12588,MAC Niterói - Museu de Arte Contemporânea de Niterói,-22.907878875732422,-43.125877380371094,modern_art_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Mam - Museu de Arte Moderna:-22.88981:-43.27639,Mam - Museu de Arte Moderna,-22.88981056213379,-43.27638626098633,modern_art_museum,CULTURAL,"trusted category, sample-audited clean"
overture:Museu de Arte Moderna do Rio de Janeiro:-22.91367:-43.17186,Museu de Arte Moderna do Rio de Janeiro,-22.913673400878906,-43.1718635559082,modern_art_museum,CULTURAL,"trusted category, sample-audited clean"
overture:A Casa dos Budas Ditosos:-22.90265:-43.28197,A Casa dos Budas Ditosos,-22.902650833129883,-43.2819709777832,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Aqueduto - Ilha Grande:-22.93612:-43.24556,Aqueduto - Ilha Grande,-22.93612289428711,-43.24556350708008,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Canhão da Ilha:-22.81095:-43.17722,Canhão da Ilha,-22.81095314025879,-43.177215576171875,monument,CULTURAL,"trusted category, sample-audited clean"
"overture:Capela Dos Escravos, Miguel Pereira:-22.75888:-43.45318","Capela Dos Escravos, Miguel Pereira",-22.758882522583008,-43.453182220458984,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Casa Rústica Festas & Eventos:-22.90784:-43.54114,Casa Rústica Festas & Eventos,-22.907835006713867,-43.541141510009766,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Casa da Vo Catarina:-22.88673:-43.41344,Casa da Vo Catarina,-22.886730194091797,-43.41343688964844,monument,CULTURAL,"trusted category, sample-audited clean"
"overture:Celaron's Step, Lapa:-22.91182:-43.18465","Celaron's Step, Lapa",-22.911823272705078,-43.18465042114258,monument,CULTURAL,"trusted category, sample-audited clean"
"overture:Christ Redeemer, Rio de Janeiro, Brazil:-22.95165:-43.21084","Christ Redeemer, Rio de Janeiro, Brazil",-22.95165252685547,-43.210838317871094,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Colômbia Morro Do Sapo:-22.77275:-43.32156,Colômbia Morro Do Sapo,-22.772754669189453,-43.321556091308594,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Cristo del Corcovado:-22.95139:-43.21083,Cristo del Corcovado,-22.95138931274414,-43.21083450317383,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Ddp Diretoria:-22.97994:-43.22676,Ddp Diretoria,-22.97994041442871,-43.22675704956055,monument,CULTURAL,"trusted category, sample-audited clean"
overture:E & B Festas E Eventos:-22.87939:-43.29750,E & B Festas E Eventos,-22.879390716552734,-43.29750061035156,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Entrada de Belford Roxo:-22.77520:-43.39986,Entrada de Belford Roxo,-22.77519989013672,-43.399864196777344,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Estatua de Araribóia:-22.89400:-43.12396,Estatua de Araribóia,-22.894001007080078,-43.12396240234375,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Estátua Pixinguinha:-22.90367:-43.17757,Estátua Pixinguinha,-22.903671264648438,-43.17757034301758,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Estátua de Carlos Drummond de Andrade:-22.98435:-43.18917,Estátua de Carlos Drummond de Andrade,-22.98435401916504,-43.18916702270508,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Estátua de Ibrahim Sued:-22.96770:-43.17858,Estátua de Ibrahim Sued,-22.967700958251953,-43.1785774230957,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Estátua de José Bonifácio:-22.90512:-43.18084,Estátua de José Bonifácio,-22.905115127563477,-43.18083572387695,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Estátua de Noel Rosa:-22.91355:-43.23522,Estátua de Noel Rosa,-22.91355323791504,-43.23522186279297,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Estátua do Bellini:-22.91347:-43.22778,Estátua do Bellini,-22.91346549987793,-43.227783203125,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Etnias - Mural de Graffiti:-22.89434:-43.18715,Etnias - Mural de Graffiti,-22.894336700439453,-43.18714904785156,monument,CULTURAL,"trusted category, sample-audited clean"
"overture:Grande Méier - Engenho Novo, RJ:-22.90448:-43.26954","Grande Méier - Engenho Novo, RJ",-22.904478073120117,-43.269535064697266,monument,CULTURAL,"trusted category, sample-audited clean"
"overture:Júpiter, Quinto Planeta del Sistema Solar.:-22.86302:-43.44258","Júpiter, Quinto Planeta del Sistema Solar.",-22.86302375793457,-43.44258117675781,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Laje Michael Jackson:-22.94713:-43.19484,Laje Michael Jackson,-22.947126388549805,-43.19483947753906,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Madureira Pertinho do Divino:-22.86313:-43.33255,Madureira Pertinho do Divino,-22.863128662109375,-43.33255386352539,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Memorial Guido Schäffer:-22.90837:-43.17123,Memorial Guido Schäffer,-22.90836524963379,-43.171234130859375,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Mirante do Cristo. BR 040. Serra de Petropolis:-22.90020:-43.23320,Mirante do Cristo. BR 040. Serra de Petropolis,-22.90020179748535,-43.23320007324219,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Monumento Carlos Drummond de Andrade:-22.96881:-43.18029,Monumento Carlos Drummond de Andrade,-22.968812942504883,-43.1802864074707,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Monumento Das Tintas:-22.91210:-43.21339,Monumento Das Tintas,-22.9121036529541,-43.21338653564453,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Monumento Estácio de Sá:-22.94039:-43.17006,Monumento Estácio de Sá,-22.940385818481445,-43.17005920410156,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Monumento Nacional aos Mortos da Segunda Guerra Mundial:-22.91658:-43.17340,Monumento Nacional aos Mortos da Segunda Guerra Mundial,-22.916582107543945,-43.173397064208984,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Monumento Retirada da Laguna:-22.95494:-43.16587,Monumento Retirada da Laguna,-22.954940795898438,-43.165870666503906,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Monumento Tom Jobim:-22.96752:-43.22404,Monumento Tom Jobim,-22.967519760131836,-43.22404098510742,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Monumento a São Sebastião:-22.92189:-43.17419,Monumento a São Sebastião,-22.921894073486328,-43.1741943359375,monument,CULTURAL,"trusted category, sample-audited clean"
overture:Monumento a Zumbi dos Palmares:-22.90686:-43.19649,Monumento a Zumbi dos Palmares,-22.906862258911133,-43.19648742675781,monument,CULTURAL,"trusted category, sample-audited clean"
